DATA LENGTH(steps) :
4798
STEP LENGTH(sec) :
0.005000

dPCz,         PEL_Q0,      PEL_Qx,      PEL_Qy,      PEL_Qz,      WST,         RSP,         RSR,         RSY,         REB,         RWY,         RWP,         LSP,         LSR,         LSY,         LEB,         LWY,         LWP,         NKY,         NK1,         NK2,         RF1,         RF2,         RF3,         RF4,         RF5,         LF1,         LF2,         LF3,         LF4,         LF5
-0.019083    0.999429     -0.000610    0.018034     -0.028577    0.000000     -85.224786   -17.108638   50.494622    -49.101067   0.000000     -16.009909   -59.620713   -15.000000   -69.847092   -51.932788   0.000000     -16.009909   0.000000     18.825044    18.825044    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.020452    0.999438     -0.000463    0.018115     -0.028194    0.000000     -85.484169   -17.737078   49.812044    -49.232907   0.000000     -15.674335   -60.575764   -15.000000   -69.876983   -52.003291   0.000000     -15.674335   0.000000     19.096483    19.096483    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.021822    0.999448     -0.000317    0.018197     -0.027810    0.000000     -85.743552   -18.365519   49.129466    -49.364747   0.000000     -15.338762   -61.530814   -15.000000   -69.906873   -52.073795   0.000000     -15.338762   0.000000     19.367922    19.367922    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.023209    0.999458     -0.000196    0.018272     -0.027394    0.000000     -85.991716   -18.993715   48.427842    -49.500860   0.000000     -15.000001   -62.499993   -15.000000   -69.900986   -52.150918   0.000000     -15.000001   0.000000     19.458965    19.458965    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.024595    0.999468     -0.000075    0.018346     -0.026977    0.000000     -86.239881   -19.621911   47.726219    -49.636974   0.000000     -14.661241   -63.469171   -15.000000   -69.895098   -52.228041   0.000000     -14.661241   0.000000     19.550008    19.550008    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.025974    0.999479     0.000019     0.018397     -0.026525    0.000000     -86.476066   -20.249193   47.007043    -49.777566   0.000000     -14.325667   -64.424222   -15.000000   -69.862153   -52.312283   0.000000     -14.325667   0.000000     19.458965    19.458965    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.027353    0.999490     0.000112     0.018448     -0.026073    0.000000     -86.712252   -20.876475   46.287868    -49.918158   0.000000     -13.990093   -65.379273   -15.000000   -69.829208   -52.396525   0.000000     -13.990093   0.000000     19.367922    19.367922    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.028698    0.999502     0.000176     0.018465     -0.025591    0.000000     -86.935705   -21.502173   45.552633    -50.063452   0.000000     -13.664026   -66.288392   -15.000000   -69.776939   -52.488386   0.000000     -13.664026   0.000000     19.096483    19.096483    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.030044    0.999514     0.000239     0.018481     -0.025110    0.000000     -87.159158   -22.127871   44.817399    -50.208746   0.000000     -13.337959   -67.197510   -15.000000   -69.724669   -52.580246   0.000000     -13.337959   0.000000     18.825044    18.825044    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.031331    0.999526     0.000270     0.018475     -0.024630    0.000000     -87.369130   -22.751315   44.067600    -50.358986   0.000000     -13.027551   -68.028323   -15.000000   -69.651692   -52.680225   0.000000     -13.027551   0.000000     18.378252    18.378252    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.032619    0.999538     0.000300     0.018468     -0.024151    0.000000     -87.579102   -23.374758   43.317800    -50.509226   0.000000     -12.717142   -68.859135   -15.000000   -69.578715   -52.780204   0.000000     -12.717142   0.000000     17.931459    17.931459    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.033825    0.999550     0.000294     0.018433     -0.023683    0.000000     -87.774855   -23.995276   42.554929    -50.664681   0.000000     -12.428262   -69.593093   -15.000000   -69.484239   -52.888800   0.000000     -12.428262   0.000000     17.317678    17.317678    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.035030    0.999561     0.000288     0.018399     -0.023215    0.000000     -87.970608   -24.615795   41.792057    -50.820136   0.000000     -12.139381   -70.327050   -15.000000   -69.389762   -52.997396   0.000000     -12.139381   0.000000     16.703897    16.703897    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.036133    0.999573     0.000244     0.018337     -0.022767    0.000000     -88.151414   -25.232718   41.017607    -50.981093   0.000000     -11.877502   -70.960299   -15.000000   -69.273744   -53.115106   0.000000     -11.877502   0.000000     15.934529    15.934529    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.037235    0.999584     0.000199     0.018276     -0.022319    0.000000     -88.332221   -25.849641   40.243157    -51.142051   0.000000     -11.615622   -71.593548   -15.000000   -69.157725   -53.232816   0.000000     -11.615622   0.000000     15.165162    15.165162    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.038213    0.999595     0.000116     0.018184     -0.021895    0.000000     -88.497362   -26.462300   39.458623    -51.308804   0.000000     -11.385695   -72.126088   -15.000000   -69.020625   -53.360136   0.000000     -11.385695   0.000000     14.254531    14.254531    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.039190    0.999606     0.000032     0.018092     -0.021471    0.000000     -88.662504   -27.074958   38.674088    -51.475556   0.000000     -11.155768   -72.658628   -15.000000   -68.883525   -53.487456   0.000000     -11.155768   0.000000     13.343901    13.343901    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.040026    0.999616     -0.000092    0.017978     -0.021065    0.000000     -88.811266   -27.682681   37.880962    -51.648370   0.000000     -10.962088   -73.090460   -15.000000   -68.726118   -53.624879   0.000000     -10.962088   0.000000     12.308996    12.308996    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.040862    0.999627     -0.000216    0.017864     -0.020659    0.000000     -88.960028   -28.290405   37.087837    -51.821183   0.000000     -10.768407   -73.522291   -15.000000   -68.568712   -53.762301   0.000000     -10.768407   0.000000     11.274091    11.274091    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.041542    0.999638     -0.000378    0.017720     -0.020246    0.000000     -89.091686   -28.892524   36.287614    -52.000236   0.000000     -10.614466   -73.853413   -15.000000   -68.391966   -53.910314   0.000000     -10.614466   0.000000     10.134191    10.134191    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.042221    0.999649     -0.000540    0.017576     -0.019832    0.000000     -89.223344   -29.494643   35.487391    -52.179289   0.000000     -10.460524   -74.184536   -15.000000   -68.215220   -54.058327   0.000000     -10.460524   0.000000     8.994291     8.994291     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.042728    0.999658     -0.000737    0.017444     -0.019460    0.000000     -89.337142   -30.090489   34.681566    -52.364584   0.000000     -10.348841   -74.414950   -15.000000   -68.020217   -54.217413   0.000000     -10.348841   0.000000     7.770597     7.770597     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.043235    0.999667     -0.000935    0.017311     -0.019088    0.000000     -89.450940   -30.686336   33.875741    -52.549878   0.000000     -10.237159   -74.645363   -15.000000   -67.825214   -54.376499   0.000000     -10.237159   0.000000     6.546902     6.546902     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.043542    0.999676     -0.001165    0.017190     -0.018757    0.000000     -89.546049   -31.275241   33.065807    -52.741101   0.000000     -10.172503   -74.775068   -15.000000   -67.613106   -54.547136   0.000000     -10.172503   0.000000     5.262245     5.262245     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.043850    0.999684     -0.001395    0.017069     -0.018426    0.000000     -89.641159   -31.864147   32.255874    -52.932324   0.000000     -10.107848   -74.904773   -15.000000   -67.400998   -54.717772   0.000000     -10.107848   0.000000     3.977588     3.977588     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.043983    0.999690     -0.001655    0.016960     -0.018134    0.000000     -89.716624   -32.445445   31.443327    -53.128676   0.000000     -10.088636   -74.933769   -15.000000   -67.172990   -54.900432   0.000000     -10.088636   0.000000     2.655860     2.655860     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.044115    0.999697     -0.001914    0.016851     -0.017843    0.000000     -89.792089   -33.026743   30.630780    -53.325029   0.000000     -10.069424   -74.962766   -15.000000   -66.944982   -55.083091   0.000000     -10.069424   0.000000     1.334132     1.334132     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.044122    0.999703     -0.002197    0.016755     -0.017589    0.000000     -89.846752   -33.599766   29.817115    -53.525022   0.000000     -10.091599   -74.891053   -15.000000   -66.702323   -55.278244   0.000000     -10.091599   0.000000     -0.061908    -0.061908    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.044129    0.999708     -0.002480    0.016658     -0.017335    0.000000     -89.901415   -34.172789   29.003450    -53.725016   0.000000     -10.113775   -74.819340   -15.000000   -66.459664   -55.473397   0.000000     -10.113775   0.000000     -1.457948    -1.457948    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.044014    0.999712     -0.002784    0.016568     -0.017121    0.000000     -89.932990   -34.736872   28.190160    -53.926282   0.000000     -10.184234   -74.646919   -15.000000   -66.203646   -55.681522   0.000000     -10.184234   0.000000     -2.901086    -2.901086    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.043899    0.999716     -0.003087    0.016478     -0.016908    0.000000     -89.964565   -35.300954   27.376870    -54.127549   0.000000     -10.254694   -74.474497   -15.000000   -65.947627   -55.889648   0.000000     -10.254694   0.000000     -4.344223    -4.344223    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.043615    0.999720     -0.003407    0.016381     -0.016732    0.000000     -89.978636   -35.855427   26.565448    -54.351925   0.000000     -10.376210   -74.201367   -15.000000   -65.679585   -56.111246   0.000000     -10.376210   0.000000     -5.743128    -5.743128    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.043330    0.999723     -0.003726    0.016285     -0.016556    0.000000     -89.992708   -36.409900   25.754026    -54.576301   0.000000     -10.497726   -73.928237   -15.000000   -65.411543   -56.332845   0.000000     -10.497726   0.000000     -7.142034    -7.142034    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.042855    0.999726     -0.004054    0.016169     -0.016406    0.000000     -89.996354   -36.954092   24.945962    -54.867446   0.000000     -10.665682   -73.555011   -15.000000   -65.132858   -56.568461   0.000000     -10.665682   0.000000     -8.468259    -8.468259    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.042381    0.999729     -0.004383    0.016052     -0.016255    0.000000     -90.000000   -37.498284   24.137898    -55.158591   0.000000     -10.833639   -73.181786   -15.000000   -64.854173   -56.804077   0.000000     -10.833639   0.000000     -9.794484    -9.794484    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.041747    0.999732     -0.004710    0.015907     -0.016116    0.000000     -90.000000   -38.031517   23.334677    -55.530584   0.000000     -11.044366   -72.708665   -15.000000   -64.566269   -57.054334   0.000000     -11.044366   0.000000     -11.021015   -11.021015   0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.041113    0.999735     -0.005037    0.015762     -0.015978    0.000000     -90.000000   -38.564750   22.531457    -55.902578   0.000000     -11.255092   -72.235544   -15.000000   -64.278365   -57.304591   0.000000     -11.255092   0.000000     -12.247546   -12.247546   0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.040338    0.999738     -0.005363    0.015611     -0.015869    0.000000     -90.000000   -39.086332   21.734557    -56.343820   0.000000     -11.504349   -71.661913   -15.000000   -63.982709   -57.570233   0.000000     -11.504349   0.000000     -13.349401   -13.349401   0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.039564    0.999740     -0.005689    0.015460     -0.015761    0.000000     -90.000000   -39.607915   20.937658    -56.785063   0.000000     -11.753605   -71.088282   -15.000000   -63.687053   -57.835875   0.000000     -11.753605   0.000000     -14.451256   -14.451256   0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.038664    0.999742     -0.006003    0.015288     -0.015663    0.000000     -90.000000   -40.117139   20.148550    -57.284846   0.000000     -12.036275   -70.413943   -15.000000   -63.385147   -58.117818   0.000000     -12.036275   0.000000     -15.406033   -15.406033   0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.037764    0.999745     -0.006316    0.015116     -0.015566    0.000000     -90.000000   -40.626362   19.359441    -57.784629   0.000000     -12.318946   -69.739604   -15.000000   -63.083241   -58.399761   0.000000     -12.318946   0.000000     -16.360810   -16.360810   0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.036756    0.999746     -0.006627    0.014959     -0.015514    0.000000     -90.000000   -41.122495   18.579580    -58.331891   0.000000     -12.629200   -68.964556   -15.000000   -62.776619   -58.699135   0.000000     -12.629200   0.000000     -17.149028   -17.149028   0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.035748    0.999747     -0.006937    0.014802     -0.015463    0.000000     -90.000000   -41.618627   17.799720    -58.879154   0.000000     -12.939454   -68.189508   -15.000000   -62.469997   -58.998510   0.000000     -12.939454   0.000000     -17.937246   -17.937246   0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.034652    0.999747     -0.007235    0.014647     -0.015442    0.000000     -90.000000   -42.100904   17.030554    -59.462414   0.000000     -13.270890   -67.313751   -15.000000   -62.160218   -59.316690   0.000000     -13.270890   0.000000     -18.542920   -18.542920   0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.033555    0.999748     -0.007532    0.014493     -0.015421    0.000000     -90.000000   -42.583181   16.261388    -60.045673   0.000000     -13.602326   -66.437994   -15.000000   -61.850438   -59.634870   0.000000     -13.602326   0.000000     -19.148593   -19.148593   0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.032390    0.999747     -0.007826    0.014362     -0.015455    0.000000     -90.000000   -43.050807   15.504354    -60.653026   0.000000     -13.948119   -65.476052   -15.000000   -61.539076   -59.973438   0.000000     -13.948119   0.000000     -19.559347   -19.559347   0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.031225    0.999746     -0.008119    0.014232     -0.015489    0.000000     -90.000000   -43.518433   14.747319    -61.260378   0.000000     -14.293912   -64.514111   -15.000000   -61.227714   -60.312006   0.000000     -14.293912   0.000000     -19.970100   -19.970100   0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.030013    0.999744     -0.008397    0.014109     -0.015561    0.000000     -90.000000   -43.970587   14.003855    -61.879576   0.000000     -14.646955   -63.507060   -15.000000   -60.916352   -60.672623   0.000000     -14.646955   0.000000     -20.177597   -20.177597   0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.028801    0.999742     -0.008676    0.013986     -0.015633    0.000000     -90.000000   -44.422741   13.260391    -62.498773   0.000000     -14.999998   -62.500010   -15.000000   -60.604991   -61.033239   0.000000     -14.999998   0.000000     -20.385094   -20.385094   0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.027563    0.999739     -0.008947    0.013889     -0.015765    0.000000     -90.000000   -44.858601   12.531955    -63.117368   0.000000     -15.353041   -61.492959   -15.000000   -60.295213   -61.417338   0.000000     -15.353041   0.000000     -20.385094   -20.385094   0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.026324    0.999736     -0.009219    0.013791     -0.015897    0.000000     -90.000000   -45.294460   11.803520    -63.735963   0.000000     -15.706084   -60.485908   -15.000000   -59.985435   -61.801436   0.000000     -15.706084   0.000000     -20.385094   -20.385094   0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.025081    0.999732     -0.009470    0.013702     -0.016072    0.000000     -90.000000   -45.713247   11.091624    -64.341498   0.000000     -16.051878   -59.523966   -15.000000   -59.678816   -62.209667   0.000000     -16.051878   0.000000     -20.177597   -20.177597   0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.023838    0.999728     -0.009722    0.013613     -0.016247    0.000000     -90.000000   -46.132034   10.379729    -64.947034   0.000000     -16.397672   -58.562023   -15.000000   -59.372198   -62.617897   0.000000     -16.397672   0.000000     -19.970100   -19.970100   0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.022611    0.999723     -0.009957    0.013542     -0.016478    0.000000     -90.000000   -46.533104   9.685992     -65.527265   0.000000     -16.729108   -57.686266   -15.000000   -59.070297   -63.049227   0.000000     -16.729108   0.000000     -19.559347   -19.559347   0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.021385    0.999718     -0.010193    0.013471     -0.016709    0.000000     -90.000000   -46.934173   8.992255     -66.107497   0.000000     -17.060544   -56.810508   -15.000000   -58.768396   -63.480556   0.000000     -17.060544   0.000000     -19.148593   -19.148593   0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.020195    0.999711     -0.010408    0.013418     -0.016998    0.000000     -90.000000   -47.317145   8.318471     -66.650630   0.000000     -17.370798   -56.035459   -15.000000   -58.472747   -63.922597   0.000000     -17.370798   0.000000     -18.542920   -18.542920   0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.019005    0.999705     -0.010624    0.013364     -0.017286    0.000000     -90.000000   -47.700118   7.644687     -67.193764   0.000000     -17.681052   -55.260410   -15.000000   -58.177099   -64.364638   0.000000     -17.681052   0.000000     -17.937246   -17.937246   0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.017873    0.999697     -0.010817    0.013331     -0.017633    0.000000     -90.000000   -48.065070   6.992922     -67.688708   0.000000     -17.963723   -54.586070   -15.000000   -57.889206   -64.785707   0.000000     -17.963723   0.000000     -17.149028   -17.149028   0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.016741    0.999689     -0.011011    0.013297     -0.017980    0.000000     -90.000000   -48.430023   6.341157     -68.183652   0.000000     -18.246393   -53.911730   -15.000000   -57.601313   -65.206776   0.000000     -18.246393   0.000000     -16.360810   -16.360810   0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.015685    0.999680     -0.011179    0.013287     -0.018385    0.000000     -90.000000   -48.777737   5.713850     -68.620267   0.000000     -18.495649   -53.338099   -15.000000   -57.322643   -65.571487   0.000000     -18.495649   0.000000     -15.406033   -15.406033   0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.014628    0.999671     -0.011348    0.013277     -0.018789    0.000000     -90.000000   -49.125451   5.086543     -69.056882   0.000000     -18.744905   -52.764468   -15.000000   -57.043972   -65.936199   0.000000     -18.744905   0.000000     -14.451256   -14.451256   0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.013667    0.999660     -0.011488    0.013293     -0.019246    0.000000     -90.000000   -49.455775   4.486594     -69.426223   0.000000     -18.955632   -52.291346   -15.000000   -56.775946   -66.229654   0.000000     -18.955632   0.000000     -13.349401   -13.349401   0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.012705    0.999650     -0.011629    0.013310     -0.019704    0.000000     -90.000000   -49.786098   3.886645     -69.795565   0.000000     -19.166358   -51.818224   -15.000000   -56.507921   -66.523109   0.000000     -19.166358   0.000000     -12.247546   -12.247546   0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.011855    0.999637     -0.011747    0.013355     -0.020220    0.000000     -90.000000   -50.080452   3.304384     -70.090142   0.000000     -19.334315   -51.444997   -15.000000   -56.251918   -66.745039   0.000000     -19.334315   0.000000     -11.021015   -11.021015   0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.011004    0.999625     -0.011865    0.013401     -0.020736    0.000000     -90.000000   -50.374806   2.722124     -70.384718   0.000000     -19.502272   -51.071771   -15.000000   -55.995915   -66.966968   0.000000     -19.502272   0.000000     -9.794484    -9.794484    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.010280    0.999611     -0.011958    0.013472     -0.021301    0.000000     -90.000000   -50.592317   2.133783     -70.596379   0.000000     -19.623788   -50.798640   -15.000000   -55.753265   -67.116974   0.000000     -19.623788   0.000000     -8.468288    -8.468288    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.009555    0.999597     -0.012051    0.013542     -0.021865    0.000000     -90.000000   -50.809827   1.545443     -70.808040   0.000000     -19.745304   -50.525509   -15.000000   -55.510614   -67.266980   0.000000     -19.745304   0.000000     -7.142091    -7.142091    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.008970    0.999581     -0.012120    0.013649     -0.022469    0.000000     -90.000000   -50.933890   0.941710     -70.932996   0.000000     -19.815764   -50.353087   -15.000000   -55.282598   -67.345052   0.000000     -19.815764   0.000000     -5.743157    -5.743157    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.008384    0.999565     -0.012189    0.013756     -0.023072    0.000000     -90.000000   -51.057953   0.337976     -71.057952   0.000000     -19.886224   -50.180664   -15.000000   -55.054581   -67.423123   0.000000     -19.886224   0.000000     -4.344223    -4.344223    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.007953    0.999547     -0.012243    0.013920     -0.023715    0.000000     -90.000000   -51.099114   -0.270910    -71.100198   0.000000     -19.908399   -50.108951   -15.000000   -54.842431   -67.429259   0.000000     -19.908399   0.000000     -2.901114    -2.901114    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.007522    0.999528     -0.012297    0.014083     -0.024358    0.000000     -90.000000   -51.140275   -0.879797    -71.142445   0.000000     -19.930575   -50.037237   -15.000000   -54.630281   -67.435396   0.000000     -19.930575   0.000000     -1.458006    -1.458006    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.007274    0.999509     -0.012331    0.014307     -0.025013    0.000000     -90.000000   -51.105008   -1.480279    -71.107526   0.000000     -19.911363   -50.066233   -15.000000   -54.435180   -67.369597   0.000000     -19.911363   0.000000     -0.061937    -0.061937    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.007025    0.999488     -0.012365    0.014531     -0.025668    0.000000     -90.000000   -51.069741   -2.080761    -71.072607   0.000000     -19.892152   -50.095228   -15.000000   -54.240079   -67.303799   0.000000     -19.892152   0.000000     1.334132     1.334132     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.006948    0.999467     -0.012376    0.014819     -0.026307    0.000000     -90.000000   -50.955449   -2.660228    -70.958254   0.000000     -19.827497   -50.224932   -15.000000   -54.063152   -67.166065   0.000000     -19.827497   0.000000     2.655860     2.655860     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.006871    0.999446     -0.012388    0.015108     -0.026946    0.000000     -90.000000   -50.841158   -3.239695    -70.843900   0.000000     -19.762841   -50.354636   -15.000000   -53.886225   -67.028332   0.000000     -19.762841   0.000000     3.977588     3.977588     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.006939    0.999424     -0.012383    0.015474     -0.027557    0.000000     -90.000000   -50.645928   -3.786431    -70.648420   0.000000     -19.651158   -50.585049   -15.000000   -53.728525   -66.818854   0.000000     -19.651158   0.000000     5.262245     5.262245     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.007007    0.999401     -0.012379    0.015841     -0.028169    0.000000     -90.000000   -50.450698   -4.333168    -70.452941   0.000000     -19.539475   -50.815462   -15.000000   -53.570825   -66.609376   0.000000     -19.539475   0.000000     6.546902     6.546902     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.007226    0.999378     -0.012356    0.016283     -0.028722    0.000000     -90.000000   -50.180423   -4.836362    -70.182367   0.000000     -19.385534   -51.146584   -15.000000   -53.433294   -66.328154   0.000000     -19.385534   0.000000     7.770597     7.770597     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.007446    0.999355     -0.012334    0.016726     -0.029275    0.000000     -90.000000   -49.910148   -5.339556    -69.911792   0.000000     -19.231593   -51.477705   -15.000000   -53.295763   -66.046931   0.000000     -19.231593   0.000000     8.994291     8.994291     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.007825    0.999332     -0.012306    0.017255     -0.029770    0.000000     -90.000000   -49.570407   -5.789367    -69.571778   0.000000     -19.037914   -51.909536   -15.000000   -53.179173   -65.693774   0.000000     -19.037914   0.000000     10.134191    10.134191    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
-0.008204    0.999308     -0.012278    0.017783     -0.030264    0.000000     -90.000000   -49.230667   -6.239179    -69.231763   0.000000     -18.844234   -52.341366   -15.000000   -53.062582   -65.340617   0.000000     -18.844234   0.000000     11.274091    11.274091    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    
